,Ship,Count,Vessel_Kts,distance,Behavior,Visibility,SeaState,Year,Kts_scaled
2052,Zaandam,1,18.20518546,1488.798924,DF-Dive-fluke-up,good,calm,2009,1.045850147
2053,Zuiderdam,1,9.437080135,145.9218782,BL-Blowing,poor,calm,2009,-1.523155088
2054,Amsterdam,1,19.95620163,699.0045504,BL-Blowing,excellent,calm,2010,1.558887975
2055,Statendam,1,12.64531065,508.3395168,BL-Blowing,good,calm,2010,-0.583161705
2056,Statendam,1,12.5009196,1987.170535,BL-Blowing,good,calm,2010,-0.625467465
2057,Statendam,1,16.63669373,3987.786353,DF-Dive-fluke-up,excellent,calm,2010,0.586290947
2058,Statendam,1,16.90090911,886.3821341,BL-Blowing,excellent,calm,2010,0.663704558
2060,Statendam,1,17.05733497,2986.666725,DF-Dive-fluke-up,excellent,calm,2010,0.70953645
2061,Volendam,1,19.28102767,2992.146965,DF-Dive-fluke-up,excellent,calm,2010,1.361065826
2062,Volendam,1,19.16669046,1998.894975,BL-Blowing,excellent,calm,2010,1.32756567
2063,Volendam,1,19.02093589,260.6530326,DF-Dive-fluke-up,excellent,calm,2010,1.284860406
2064,Island Princess,1,13.46163747,520.6208321,BL-Blowing,excellent,calm,2010,-0.343982567
2065,Island Princess,1,12.96123963,242.3532626,BL-Blowing,excellent,calm,2010,-0.490596302
2066,Ryndam,1,15.16298469,1119.112755,SA-Surface-active,excellent,calm,2010,0.154502539
2067,Ryndam,1,15.49310597,615.2031232,BL-Blowing,excellent,calm,2010,0.251226206
2068,Ryndam,1,17.20869572,2193.058273,BL-Blowing,excellent,calm,2010,0.753884293
2069,Ryndam,1,17.76995621,2486.932216,BL-Blowing,excellent,calm,2010,0.91833044
2070,Ryndam,1,17.43047167,986.5978358,BL-Blowing,excellent,calm,2010,0.818863391
2071,Ryndam,1,13.10728098,359.9663117,BL-Blowing,excellent,calm,2010,-0.447807013
2072,Royal Princess,1,15.25520471,2991.572403,DF-Dive-fluke-up,excellent,calm,2010,0.181522483
2073,Royal Princess,1,14.88369038,796.6320105,DF-Dive-fluke-up,excellent,calm,2010,0.072670887
2074,Royal Princess,1,14.9239645,979.0073083,DF-Dive-fluke-up,excellent,calm,2010,0.084470976
2075,Royal Princess,1,16.99440572,1577.961582,DF-Dive-fluke-up,good,calm,2010,0.691098536
2076,Volendam,1,18.92541674,1494.584775,DF-Dive-fluke-up,excellent,calm,2010,1.256873836
2078,Volendam,1,18.92720963,114.9010235,BL-Blowing,excellent,calm,2010,1.257399142
2079,Volendam,1,18.6278717,2492.138358,BL-Blowing,excellent,calm,2010,1.169694823
2080,Zaandam,1,12.48299264,1462.002118,DF-Dive-fluke-up,excellent,calm,2010,-0.630719963
2081,Zaandam,1,14.15176686,1986.604012,SA-Surface-active,excellent,calm,2010,-0.141778562
2082,Zaandam,1,19.86087925,1785.317231,DF-Dive-fluke-up,excellent,calm,2010,1.530959057
2084,Coral Princess,1,12.55930143,557.7281332,BL-Blowing,excellent,calm,2010,-0.60836192
2085,Coral Princess,1,13.01746094,2988.340622,SA-Surface-active,excellent,calm,2010,-0.474123776
2088,Zuiderdam,1,15.15789331,585.5130115,BL-Blowing,excellent,calm,2010,0.153010794
2090,Ryndam,1,13.79816209,1196.953528,DF-Dive-fluke-up,excellent,calm,2010,-0.245382758
2092,Ryndam,1,14.00122805,998.9846361,BL-Blowing,excellent,calm,2010,-0.185885581
2093,Ryndam,1,17.46708866,1260.305435,DF-Dive-fluke-up,good,calm,2010,0.829591962
2094,Ryndam,1,17.76967437,1498.989737,BL-Blowing,good,calm,2010,0.918247862
2095,Ryndam,1,13.11526339,991.1076151,BL-Blowing,good,calm,2010,-0.445468212
2096,Royal Princess,1,12.04448782,1063.192699,DF-Dive-fluke-up,excellent,calm,2010,-0.759199394
2097,Royal Princess,1,11.82431292,799.3759395,DF-Dive-fluke-up,excellent,calm,2010,-0.823709393
2098,Royal Princess,1,11.59775784,120.1051539,BL-Blowing,excellent,calm,2010,-0.89008875
2100,Volendam,1,18.92683532,2492.255597,BL-Blowing,excellent,calm,2010,1.257289472
2101,Diamond Princess,1,17.26541774,4968.703445,DF-Dive-fluke-up,excellent,calm,2010,0.770503524
2102,Diamond Princess,1,17.10353742,4967.810655,BL-Blowing,excellent,calm,2010,0.723073506
2103,Statendam,1,16.77012995,3986.489122,BL-Blowing,excellent,calm,2010,0.625387005
2104,Statendam,1,16.69790073,2485.688989,BL-Blowing,excellent,calm,2010,0.604224252
2105,Statendam,1,16.68333897,522.4526863,BL-Blowing,excellent,calm,2010,0.599957739
2106,Statendam,1,16.72129744,446.9123327,BL-Blowing,excellent,calm,2010,0.611079355
2109,Ryndam,1,15.56268586,1998.632649,DF-Dive-fluke-up,excellent,calm,2010,0.27161272
2110,Ryndam,1,16.05712418,2987.778924,DF-Dive-fluke-up,excellent,calm,2010,0.416480349
2111,Ryndam,1,16.06964755,2993.376126,DF-Dive-fluke-up,excellent,calm,2010,0.420149626
2112,Ryndam,1,12.91140879,3986.947181,DF-Dive-fluke-up,excellent,calm,2010,-0.505196456
2113,Ryndam,1,11.62923682,729.9790282,BL-Blowing,excellent,calm,2010,-0.880865587
2114,Ryndam,1,12.92204042,1995.527658,DF-Dive-fluke-up,excellent,calm,2010,-0.502081449
2116,Volendam,1,16.75441468,994.0605081,BL-Blowing,excellent,calm,2010,0.620782519
2117,Diamond Princess,1,16.12683822,2469.094095,BL-Blowing,excellent,calm,2010,0.436906169
2118,Statendam,1,12.80258828,1485.39699,BL-Blowing,excellent,calm,2010,-0.53708025
2119,Statendam,1,12.63384531,337.3274073,SA-Surface-active,excellent,calm,2010,-0.586520985
2120,Statendam,1,12.73207641,360.0548155,BL-Blowing,excellent,calm,2010,-0.557739828
2122,Volendam,1,17.35905443,2492.083188,SA-Surface-active,excellent,calm,2010,0.797938544
2123,Volendam,1,17.19718295,2492.664886,BL-Blowing,excellent,calm,2010,0.750511117
2124,Volendam,1,12.57483028,1993.711401,BL-Blowing,excellent,calm,2010,-0.603812055
2125,Coral Princess,1,12.11679424,2001.988131,BL-Blowing,good,calm,2010,-0.738014022
2126,Coral Princess,1,13.89501782,590.6627455,BL-Blowing,poor,calm,2010,-0.217004577
2127,Coral Princess,1,16.30128504,586.3800191,BL-Blowing,poor,calm,2010,0.488018099
2128,Ryndam,1,11.65651055,765.9800049,BL-Blowing,excellent,calm,2010,-0.872874538
2129,Diamond Princess,1,14.10638407,2969.103688,RE-Resting,excellent,calm,2010,-0.155075462
2130,Diamond Princess,1,12.57565667,1975.909169,BL-Blowing,excellent,calm,2010,-0.603569927
2131,Diamond Princess,1,16.69214756,4967.810655,DF-Dive-fluke-up,excellent,calm,2010,0.602538606
2132,Diamond Princess,1,17.30707838,2967.838592,DF-Dive-fluke-up,excellent,calm,2010,0.782709856
2133,Diamond Princess,1,16.03664659,1030.757184,BL-Blowing,excellent,calm,2010,0.410480531
2134,Diamond Princess,1,12.67421842,1180.062662,BL-Blowing,excellent,calm,2010,-0.574691892
2136,Statendam,1,15.26865237,627.5955589,SA-Surface-active,excellent,calm,2010,0.185462572
2137,Statendam,1,17.16692404,2892.956935,DF-Dive-fluke-up,excellent,calm,2010,0.741645427
2138,Statendam,1,17.05239055,1611.089864,DF-Dive-fluke-up,excellent,calm,2010,0.708087763
2139,Volendam,1,14.38843198,3992.165038,BL-Blowing,excellent,calm,2010,-0.072437021
2140,Volendam,1,16.60072362,3993.740891,DF-Dive-fluke-up,excellent,calm,2010,0.575751909
2141,Volendam,1,13.05234637,1992.067785,BL-Blowing,excellent,calm,2010,-0.463902543
2142,Zaandam,1,9.754058883,1992.910085,RE-Resting,excellent,calm,2010,-1.430282109
2143,Zaandam,1,9.704418502,2985.80468,DF-Dive-fluke-up,excellent,calm,2010,-1.44482646
2144,Zaandam,1,10.37020883,2984.646104,BL-Blowing,excellent,calm,2010,-1.249753662
2145,Zaandam,1,9.515334881,1986.357073,BL-Blowing,excellent,calm,2010,-1.500226891
2146,Zaandam,1,9.341031172,1485.310368,BL-Blowing,excellent,calm,2010,-1.551296891
2147,Zaandam,1,9.801345269,986.3136037,BL-Blowing,excellent,calm,2010,-1.416427466
2148,Zaandam,1,9.315730323,487.7006548,BL-Blowing,excellent,calm,2010,-1.558709896
2149,Zaandam,1,10.24802802,1984.745048,BL-Blowing,excellent,calm,2010,-1.285551948
2150,Zaandam,1,9.123508746,312.0073517,DF-Dive-fluke-up,excellent,calm,2010,-1.615029731
2151,Zaandam,1,10.02827255,1189.60164,LF-Lunge-feed,excellent,calm,2010,-1.349939057
2152,Zaandam,1,10.17890442,279.9684671,BL-Blowing,excellent,calm,2010,-1.305804771
2153,Zaandam,1,9.910319564,191.417719,BL-Blowing,excellent,calm,2010,-1.384498614
2154,Zaandam,1,9.657041207,1989.095371,BL-Blowing,excellent,calm,2010,-1.458707739
2155,Zaandam,1,11.57937735,1485.310368,BL-Blowing,excellent,calm,2010,-0.895474129
2156,Zaandam,1,12.46349372,792.8959194,BL-Blowing,excellent,calm,2010,-0.636433037
2157,Zaandam,1,12.46381429,995.3837017,BL-Blowing,excellent,calm,2010,-0.636339111
2158,Zaandam,1,12.37788246,994.1204464,BL-Blowing,excellent,calm,2010,-0.661516651
2159,Zaandam,1,12.05042099,1985.788833,BL-Blowing,excellent,calm,2010,-0.757461009
2160,Zaandam,1,11.9082225,1992.910085,BL-Blowing,excellent,calm,2010,-0.799124361
2161,Coral Princess,1,10.32458014,485.7912207,BL-Blowing,excellent,calm,2010,-1.26312261
2162,Coral Princess,1,9.098355521,183.4326084,BL-Blowing,excellent,calm,2010,-1.622399483
2163,Coral Princess,1,9.931628317,1185.470563,BL-Blowing,excellent,calm,2010,-1.37825527
2164,Volendam,1,11.36879144,2993.305298,DF-Dive-fluke-up,excellent,calm,2010,-0.957174609
2165,Volendam,1,11.4291561,3995.27574,DF-Dive-fluke-up,excellent,calm,2010,-0.939488105
2166,Volendam,1,11.3844816,1496.443164,BL-Blowing,excellent,calm,2010,-0.952577481
2167,Volendam,1,10.82558576,3995.865329,DF-Dive-fluke-up,excellent,calm,2010,-1.116330799
2168,Volendam,1,11.12840952,3996.486126,BL-Blowing,excellent,calm,2010,-1.027605151
2169,Volendam,1,10.84956666,500.1100488,BL-Blowing,excellent,calm,2010,-1.109304531
2170,Diamond Princess,1,17.12136341,4571.18252,DF-Dive-fluke-up,excellent,calm,2010,0.72829642
2171,Diamond Princess,1,18.14622503,1982.305988,DF-Dive-fluke-up,excellent,calm,2010,1.028575075
2172,Zuiderdam,1,17.25092923,770.9686101,BL-Blowing,excellent,calm,2010,0.766258472
2173,Statendam,1,12.23549152,211.6917451,BL-Blowing,excellent,calm,2010,-0.703236391
2174,Statendam,1,13.01172732,1986.899597,DF-Dive-fluke-up,excellent,calm,2010,-0.475803695
2175,Statendam,1,17.03490332,1700.999108,BL-Blowing,excellent,calm,2010,0.702964103
2176,Statendam,1,16.7930595,1989.009461,BL-Blowing,excellent,calm,2010,0.632105233
2177,Statendam,1,17.0845474,1496.492723,BL-Blowing,excellent,calm,2010,0.717509538
2178,Statendam,1,15.59844387,1500.998983,BL-Blowing,excellent,calm,2010,0.282089615
2179,Volendam,1,17.11594243,249.057702,BL-Blowing,poor,calm,2010,0.726708104
2180,Volendam,1,18.4143168,3995.844806,BL-Blowing,excellent,calm,2010,1.107124446
2181,Volendam,1,18.32071955,2991.147467,DF-Dive-fluke-up,excellent,calm,2010,1.079700981
2182,Volendam,1,18.35368262,860.6752154,BL-Blowing,excellent,calm,2010,1.089358974
2183,Volendam,1,14.58773514,590.7636078,BL-Blowing,excellent,calm,2010,-0.014042323
2184,Zaandam,1,18.18329061,2985.80468,BL-Blowing,excellent,calm,2010,1.03943508
2185,Zaandam,1,18.002533,885.2652083,BL-Blowing,excellent,calm,2010,0.986474123
2187,Zaandam,1,13.13068593,3984.772377,BL-Blowing,excellent,calm,2010,-0.440949495
2188,Coral Princess,1,18.05260928,287.7036859,DF-Dive-fluke-up,excellent,calm,2010,1.00114619
2189,Zuiderdam,1,18.15007783,488.2504345,BL-Blowing,poor,calm,2010,1.029703923
2190,Zuiderdam,1,18.13668762,3986.194209,SA-Surface-active,good,calm,2010,1.025780668
2191,Zuiderdam,1,15.79628216,3187.086875,SA-Surface-active,good,calm,2010,0.340055114
2192,Royal Princess,1,15.53347652,1315.393657,BL-Blowing,excellent,calm,2010,0.263054549
2193,Royal Princess,1,15.85809237,1493.555558,DF-Dive-fluke-up,excellent,calm,2010,0.358165155
2194,Royal Princess,1,15.79438628,691.1252998,DF-Dive-fluke-up,excellent,calm,2010,0.339499632
2195,Royal Princess,1,15.7895243,287.4254409,DF-Dive-fluke-up,excellent,calm,2010,0.338075099
2196,Royal Princess,1,13.63159146,459.1493578,BL-Blowing,excellent,calm,2010,-0.29418701
2197,Volendam,1,18.35103267,3000.96973,SA-Surface-active,poor,calm,2010,1.088582554
2199,Diamond Princess,1,12.73137861,994.4682218,BL-Blowing,poor,calm,2010,-0.55794428
2200,Diamond Princess,1,13.04190343,872.1204687,BL-Blowing,poor,calm,2010,-0.466962265
2201,Norwegian Pearl,1,17.34168568,785.5429547,BL-Blowing,excellent,calm,2010,0.792849599
2202,Norwegian Pearl,1,18.39345811,3989.069064,BL-Blowing,excellent,calm,2010,1.101012968
2203,Norwegian Pearl,1,18.35891744,1490.057865,BL-Blowing,excellent,calm,2010,1.090892747
2204,Norwegian Pearl,1,18.37324288,1787.949461,BL-Blowing,excellent,calm,2010,1.09509002
2205,Statendam,1,14.68949167,1485.406499,BL-Blowing,excellent,calm,2010,0.015771764
2206,Statendam,1,16.39509137,1985.327708,BL-Blowing,excellent,calm,2010,0.515502823
2207,Statendam,1,16.6865658,2292.198832,BL-Blowing,excellent,calm,2010,0.600903182
2208,Statendam,1,16.71600395,2485.458172,BL-Blowing,excellent,calm,2010,0.609528393
2209,Volendam,1,20.0436545,1991.896646,BL-Blowing,excellent,calm,2010,1.58451117
2210,Volendam,1,15.55851791,995.3420722,BL-Blowing,excellent,calm,2010,0.270391534
2211,Volendam,1,15.74018489,254.8277675,BL-Blowing,excellent,calm,2010,0.323618931
2212,Volendam,1,16.24355823,991.8319314,BL-Blowing,excellent,calm,2010,0.471104471
2213,Volendam,1,9.550242898,992.1091078,BL-Blowing,excellent,calm,2010,-1.489999039
2214,Volendam,1,11.26334652,251.6022859,BL-Blowing,excellent,calm,2010,-0.988069374
2216,Volendam,1,18.4450658,2991.933863,BL-Blowing,excellent,calm,2010,1.116133729
2217,Zuiderdam,1,15.7527352,898.4897409,BL-Blowing,poor,calm,2010,0.327296101
2218,Royal Princess,1,15.58165683,2495.898008,BL-Blowing,excellent,calm,2010,0.277171107
2219,Statendam,1,12.94867252,2985.999615,DF-Dive-fluke-up,excellent,calm,2010,-0.494278394
2221,Statendam,1,16.4021863,658.3096913,DF-Dive-fluke-up,excellent,calm,2010,0.517581598
2222,Statendam,1,12.9044043,322.4196788,BL-Blowing,excellent,calm,2010,-0.507248732
2223,Volendam,1,17.25261417,1490.890206,BL-Blowing,excellent,calm,2010,0.76675215
2224,Volendam,1,18.5136033,2000.395323,BL-Blowing,excellent,calm,2010,1.136214829
2225,Volendam,1,18.63441278,1272.028594,DF-Dive-fluke-up,excellent,calm,2010,1.171611322
2226,Volendam,1,15.98150886,1197.162665,BL-Blowing,excellent,calm,2010,0.394325489
2228,Zaandam,1,9.100806856,1492.906872,BL-Blowing,excellent,calm,2010,-1.621681256
2229,Zaandam,1,9.09027524,2296.680537,SA-Surface-active,excellent,calm,2010,-1.62476696
2230,Zaandam,1,9.025246604,2987.814842,BL-Blowing,excellent,calm,2010,-1.643819982
2231,Zaandam,1,8.228593185,804.7272037,RE-Resting,excellent,calm,2010,-1.877234925
2232,Zaandam,1,8.135404001,995.3858254,BL-Blowing,excellent,calm,2010,-1.904538828
2233,Zaandam,1,8.0422745,2484.989848,SA-Surface-active,excellent,calm,2010,-1.931825245
2234,Zaandam,1,11.3936576,296.6832292,BL-Blowing,excellent,calm,2010,-0.949888965
2235,Zaandam,1,15.87017428,384.5241531,BL-Blowing,excellent,calm,2010,0.361705087
2236,Zaandam,1,16.07200585,616.8635311,BL-Blowing,excellent,calm,2010,0.420840594
2237,Royal Princess,1,15.42530885,4492.017831,SA-Surface-active,good,calm,2010,0.231362034
2238,Amsterdam,1,16.70167902,1484.406111,BL-Blowing,excellent,calm,2010,0.605331269
2240,Norwegian Pearl,1,17.59421896,1175.473986,BL-Blowing,excellent,calm,2010,0.86684042
2241,Zaandam,1,11.0528856,351.2152701,BL-Blowing,excellent,calm,2010,-1.049733232
2242,Zaandam,1,10.24431713,1089.034959,BL-Blowing,excellent,calm,2010,-1.286639217
2243,Zaandam,1,14.56727466,3984.947351,BL-Blowing,excellent,calm,2010,-0.020037128
2244,Oosterdam,1,19.4660504,1144.96292,DF-Dive-fluke-up,excellent,calm,2010,1.415276438
2245,Oosterdam,1,19.34745191,3984.1618,BL-Blowing,excellent,calm,2010,1.380527752
2246,Statendam,1,16.92624298,704.2943159,BL-Blowing,excellent,calm,2010,0.671127239
2247,Statendam,1,16.60789947,2495.681212,BL-Blowing,excellent,calm,2010,0.577854392
2249,Oosterdam,1,18.51348798,3058.012835,BL-Blowing,good,calm,2011,1.13618104
2250,Sea Princess,1,16.63344214,1388.413443,BL-Blowing,excellent,calm,2011,0.58533825
2251,Oosterdam,1,20.15111182,984.7533044,BL-Blowing,excellent,calm,2011,1.615995557
2252,Volendam,1,16.99552693,1992.346552,BL-Blowing,poor,calm,2011,0.691427044
2253,Zaandam,1,17.12355387,998.0189828,BL-Blowing,excellent,calm,2011,0.728938213
2254,Coral Princess,1,18.06309121,1485.949373,DF-Dive-fluke-up,excellent,calm,2011,1.004217336
2255,Coral Princess,1,17.91923515,1476.143778,BL-Blowing,excellent,calm,2011,0.962068325
2256,Coral Princess,1,17.53464353,1098.841578,BL-Blowing,excellent,calm,2011,0.849385157
2257,Coral Princess,1,17.16292678,2501.990514,DF-Dive-fluke-up,excellent,calm,2011,0.740474253
2258,Norwegian Pearl,1,17.73635702,488.3949243,BL-Blowing,good,calm,2011,0.908486067
2259,Norwegian Pearl,1,15.44101733,2489.146212,DF-Dive-fluke-up,good,calm,2011,0.235964529
2261,Island Princess,1,18.941305,1502.9841,RE-Resting,excellent,calm,2011,1.261529006
2262,Zaandam,1,11.39208679,3483.802954,BL-Blowing,excellent,calm,2011,-0.950349203
2263,Zaandam,1,13.4457426,791.9929445,DF-Dive-fluke-up,excellent,calm,2011,-0.348639674
2264,Zaandam,1,17.05564871,1990.154352,BL-Blowing,excellent,calm,2011,0.709042385
2265,Crystal Symphony,1,16.37436254,999.5463099,DF-Dive-fluke-up,excellent,calm,2011,0.509429393
2266,Volendam,1,12.67718408,290.9502664,BL-Blowing,poor,calm,2011,-0.57382297
2267,Diamond Princess,1,16.00890652,571.0836529,BL-Blowing,excellent,calm,2011,0.402352848
2268,Norwegian Pearl,1,12.52469862,1791.356246,BL-Blowing,excellent,calm,2011,-0.618500347
2269,Norwegian Pearl,1,17.4679578,1990.545557,RE-Resting,excellent,calm,2011,0.829846615
2270,Norwegian Pearl,1,16.31657907,2989.152827,BL-Blowing,excellent,calm,2011,0.492499164
2271,Norwegian Pearl,1,9.16521464,413.1072235,BL-Blowing,excellent,calm,2011,-1.60281014
2272,Norwegian Pearl,1,8.85166756,2788.07253,RE-Resting,excellent,calm,2011,-1.694677659
2273,Norwegian Pearl,1,17.62709952,1600.74066,DF-Dive-fluke-up,excellent,calm,2011,0.876474238
2274,Island Princess,1,12.69471262,1284.630317,BL-Blowing,excellent,calm,2011,-0.568687207
2275,Island Princess,1,12.61287758,1185.212889,DF-Dive-fluke-up,excellent,calm,2011,-0.592664411
2276,Island Princess,1,9.634571164,565.3638412,BL-Blowing,excellent,calm,2011,-1.465291335
2277,Island Princess,1,8.357579259,404.9678874,BL-Blowing,excellent,calm,2011,-1.839442735
2278,Island Princess,1,16.45419737,3185.955379,BL-Blowing,excellent,calm,2011,0.532820547
2279,Volendam,1,13.52602612,1490.890206,DF-Dive-fluke-up,excellent,calm,2011,-0.325117057
2280,Volendam,1,15.77185107,2991.629985,BL-Blowing,excellent,calm,2011,0.332896943
2281,Volendam,1,16.29001739,353.4006701,BL-Blowing,excellent,calm,2011,0.484716742
2283,Volendam,1,16.54193174,934.0778445,BL-Blowing,excellent,calm,2011,0.558526221
2284,Volendam,1,16.66301124,3990.94417,DF-Dive-fluke-up,excellent,calm,2011,0.594001829
2285,Volendam,1,16.46964459,992.2877967,BL-Blowing,excellent,calm,2011,0.537346495
2286,Volendam,1,16.3260948,1191.907265,DF-Dive-fluke-up,excellent,calm,2011,0.495287219
2287,Volendam,1,16.13860267,790.8881386,BL-Blowing,excellent,calm,2011,0.440353086
2288,Volendam,1,15.56785122,778.8545215,BL-Blowing,excellent,calm,2011,0.273126141
2289,Volendam,1,14.42138869,1496.522062,RE-Resting,excellent,calm,2011,-0.062780891
2290,Zaandam,1,18.31004587,1484.80727,BL-Blowing,excellent,calm,2011,1.076573654
2291,Zaandam,1,14.44510791,2484.832188,BL-Blowing,excellent,calm,2011,-0.055831294
2292,Zaandam,1,14.24467499,935.833091,SA-Surface-active,excellent,calm,2011,-0.114557005
2293,Zaandam,1,13.76047552,892.8311115,DF-Dive-fluke-up,excellent,calm,2011,-0.25642471
2294,Zaandam,1,13.67861417,816.8940061,BL-Blowing,excellent,calm,2011,-0.280409622
2295,Zaandam,1,13.70801738,947.3731276,BL-Blowing,excellent,calm,2011,-0.271794648
2296,Zaandam,1,13.83565155,602.0304726,DF-Dive-fluke-up,excellent,calm,2011,-0.234398558
2297,Zaandam,1,13.94286166,267.0624169,BL-Blowing,excellent,calm,2011,-0.202986603
2298,Zaandam,1,14.51954832,3483.666777,DF-Dive-fluke-up,excellent,calm,2011,-0.034020675
2299,Zaandam,1,14.88557918,418.7910967,BL-Blowing,excellent,calm,2011,0.073224295
2300,Crystal Symphony,1,9.505095273,518.8690032,BL-Blowing,excellent,calm,2011,-1.503227038
2301,Crystal Symphony,1,8.826270834,1195.227614,BL-Blowing,excellent,calm,2011,-1.702118756
2302,Crystal Symphony,1,8.311587891,1243.380819,DF-Dive-fluke-up,excellent,calm,2011,-1.852917946
2303,Crystal Symphony,1,7.52081718,743.0647404,BL-Blowing,excellent,calm,2011,-2.084609289
2304,Crystal Symphony,1,6.667050064,510.207709,DF-Dive-fluke-up,excellent,calm,2011,-2.334758221
2305,Crystal Symphony,1,17.40877802,1884.425288,DF-Dive-fluke-up,excellent,calm,2011,0.812507274
2306,Crystal Symphony,1,16.90692937,2144.098469,BL-Blowing,excellent,calm,2011,0.66546846
2307,Crystal Symphony,1,16.44851299,1943.205908,BL-Blowing,excellent,calm,2011,0.531155056
2308,Crystal Symphony,1,14.55087124,1946.721929,BL-Blowing,excellent,calm,2011,-0.024843237
2309,Crystal Symphony,1,13.6565166,4943.480594,SA-Surface-active,excellent,calm,2011,-0.286884085
2310,Crystal Symphony,1,14.70367411,1743.418217,BL-Blowing,excellent,calm,2011,0.019927139
2311,Volendam,1,9.966243859,2391.619698,BL-Blowing,excellent,calm,2011,-1.368113112
2312,Volendam,1,8.627246712,2391.136834,BL-Blowing,excellent,calm,2011,-1.760431698
2313,Volendam,1,10.19190668,192.7549941,BL-Blowing,excellent,calm,2011,-1.301995183
2314,Volendam,1,16.85684546,1197.250143,BL-Blowing,excellent,calm,2011,0.650794158
2315,Diamond Princess,1,11.38632203,485.3349402,BL-Blowing,excellent,calm,2011,-0.952038245
2316,Diamond Princess,1,12.60349255,1987.544382,DF-Dive-fluke-up,poor,calm,2011,-0.595414172
2317,Diamond Princess,1,12.46940772,1968.289334,BL-Blowing,poor,calm,2011,-0.634700268
2318,Diamond Princess,1,12.83622529,971.3425747,BL-Blowing,good,calm,2011,-0.527224796
2319,Diamond Princess,1,11.01168477,423.5338853,DF-Dive-fluke-up,good,calm,2011,-1.061804842
2320,Zuiderdam,1,11.1048329,1785.223231,DF-Dive-fluke-up,excellent,calm,2011,-1.034512967
2321,Zuiderdam,1,11.07464292,1484.861255,BL-Blowing,excellent,calm,2011,-1.04335846
2324,Island Princess,1,14.24061531,3985.286831,BL-Blowing,good,calm,2011,-0.115746469
2325,Island Princess,1,14.13223211,4485.722023,BL-Blowing,good,calm,2011,-0.147502133
2326,Island Princess,1,11.37136043,630.6720311,BL-Blowing,good,calm,2011,-0.956421909
2327,Sea Princess,1,11.3441785,272.0099035,DF-Dive-fluke-up,excellent,calm,2011,-0.964386061
2328,Sea Princess,1,12.91427003,3169.054865,RE-Resting,excellent,calm,2011,-0.504358129
2329,Sea Princess,1,13.8388485,1170.064191,DF-Dive-fluke-up,excellent,calm,2011,-0.23346187
2330,Sea Princess,1,16.39272386,607.8011341,DF-Dive-fluke-up,poor,calm,2011,0.514809156
2331,Crystal Symphony,1,14.74722089,953.9204213,BL-Blowing,good,calm,2011,0.032686099
2332,Crystal Symphony,1,15.25135898,708.7377928,DF-Dive-fluke-up,good,calm,2011,0.180395706
2333,Crystal Symphony,1,15.17219305,1148.705482,BL-Blowing,excellent,calm,2011,0.157200537
2334,Zuiderdam,1,14.23934894,636.1734015,BL-Blowing,poor,calm,2011,-0.116117508
2335,Zaandam,1,17.53316827,1492.575699,BL-Blowing,good,calm,2011,0.848952914
2336,Zaandam,1,17.97139732,657.9361922,DF-Dive-fluke-up,good,calm,2011,0.977351545
2338,Zaandam,1,15.91022264,4484.370961,BL-Blowing,good,calm,2011,0.37343903
2339,Zaandam,1,8.827976229,983.5866734,DF-Dive-fluke-up,good,calm,2011,-1.701619085
2340,Zaandam,1,7.557922807,1983.631169,BL-Blowing,good,calm,2011,-2.07373755
2341,Amsterdam,1,14.44593599,631.977954,BL-Blowing,good,calm,2011,-0.055588671
2342,Amsterdam,1,17.17655507,2484.353014,BL-Blowing,good,calm,2011,0.744467264
2343,Diamond Princess,1,13.74805184,1468.698048,BL-Blowing,good,calm,2011,-0.260064778
2344,Diamond Princess,1,12.14700365,989.7931806,BL-Blowing,good,calm,2011,-0.729162836
2346,Zuiderdam,1,12.31737011,3991.690502,BL-Blowing,excellent,calm,2011,-0.679246427
2347,Zuiderdam,1,15.8276685,892.6453848,BL-Blowing,excellent,calm,2011,0.349251134
2348,Zuiderdam,1,13.54895632,1985.237457,BL-Blowing,excellent,calm,2011,-0.318398638
2349,Volendam,1,13.24571787,891.8311231,DF-Dive-fluke-up,excellent,calm,2011,-0.407245788
2350,Volendam,1,14.1961332,887.7601785,BL-Blowing,excellent,calm,2011,-0.128779475
2351,Crystal Symphony,1,14.23877899,657.3075989,BL-Blowing,excellent,calm,2011,-0.1162845
2352,Crystal Symphony,1,14.23003477,1198.233766,BL-Blowing,excellent,calm,2011,-0.118846507
2353,Crystal Symphony,1,15.06310546,927.9309375,BL-Blowing,excellent,calm,2011,0.12523849
2354,Crystal Symphony,1,12.84358109,1944.092241,BL-Blowing,excellent,calm,2011,-0.525069588
2355,Zaandam,1,12.08111535,1002.018458,BL-Blowing,good,calm,2011,-0.748467735
2356,Zaandam,1,14.64324691,1993.632454,BL-Blowing,excellent,calm,2011,0.002222311
2357,Zaandam,1,14.14712981,3984.066497,BL-Blowing,excellent,calm,2011,-0.143137191
2358,Volendam,1,8.953259945,870.8083387,DF-Dive-fluke-up,excellent,calm,2011,-1.664911666
2359,Volendam,1,14.86713031,4492.779473,BL-Blowing,excellent,calm,2011,0.06781888
2360,Volendam,1,15.1496642,1152.788715,DF-Dive-fluke-up,excellent,calm,2011,0.150599711
2361,Volendam,1,14.31079653,2993.333405,BL-Blowing,good,calm,2011,-0.095183768
2362,Zuiderdam,1,10.9347196,3984.676088,DF-Dive-fluke-up,excellent,calm,2011,-1.084355201
